"","STAT_ID","duration","Continent","HCO3_avg","HCO3_dif","HCO3_slope","HCO3_rc","sc","sm","Shape_Area","carbonate","sedimentary","slope","annual_runoff"
"502",101748,2.9,"North America",3261.38086842105,278.611,95.486399061033,8.13398889255122,0.17,0.07,121221104293.12,"low carbonate","low sedimentary","augmented",149.31
"503",101749,19.9,"North America",992.819210526316,-81.944,-4.12488760171011,-6.49348899829706,0.01,0.43,23242718001.96,"low carbonate","low sedimentary","diminished",294.93
"504",101750,26.1,"North America",4891.29822641509,1245.552,47.8050977917981,25.3333211299146,0.64,0.35,261564593.75,"high carbonate","low sedimentary","augmented",144
"505",101751,13.6,"North America",2650.62303333333,-540.832,-39.7270436707587,-17.3684222357887,0.18,0.14,154137750686.41,"low carbonate","low sedimentary","diminished",172.32
"506",101753,19.8,"North America",2282.47927027027,360.555,18.1871994195688,16.9230949754758,0,0.86,372689260.85,"low carbonate","high sedimentary","augmented",307.19
"507",101755,7.7,"North America",5568.452625,524.444,68.0490792747956,10.6312472848909,0.73,0.26,692432466.15,"high carbonate","low sedimentary","augmented",212.53
"508",101757,8.4,"North America",2556.22901315789,1655.273,198.025121271714,162.903094057823,0.98,0.00631103446269746,898920770.46,"high carbonate","low sedimentary","augmented",222.14
"509",101758,0.7,"North America",2720.549,-524.444,-725.08356060606,-17.5824426347179,0.98,0.01,368724431.49,"high carbonate","low sedimentary","diminished",230.23
"510",101759,0.7,"North America",2646.7995,-16.3890000000001,-21.9120329670331,-0.617289530597814,0.92,0.07,541085256.74,"high carbonate","low sedimentary","stayed the same",238.44
"511",101760,0.8,"North America",3392.492,229.444,299.096642857143,7.0000030508547,1,0,565805155.43,"high carbonate","low sedimentary","augmented",249.76
"512",101761,0.8,"North America",4343.045,-1311.108,-1709.12292857143,-26.2295095085643,0.99,0,314044388.68,"high carbonate","low sedimentary","diminished",216
"513",101762,3.7,"North America",2586.25130555556,868.609,237.662882308846,29.6089383570516,0.97,0.02,6065919541.95,"high carbonate","low sedimentary","augmented",234.78
"514",101763,19.5,"North America",4485.68840740741,-1163.608,-59.6596319707824,-22.9032211714378,0.65,0.33,24844073806.26,"high carbonate","low sedimentary","diminished",265.6
"515",101764,0.7,"North America",4293.8785,819.443,1120.21234082397,21.0970617305119,0.99,0.00241972348364057,494080426.38,"high carbonate","low sedimentary","augmented",177.65
"516",101765,8.4,"North America",4704.40098913043,32.7779999999993,3.91363101079482,0.722028340570564,0.93,0.00105901696166791,1128912995.54,"high carbonate","low sedimentary","stayed the same",176.63
"517",101770,1.3,"North America",5036.7027,1150.497,884.066115789473,21.9649529694861,0.88,0,44549785.17,"high carbonate","low sedimentary","augmented",176.57
"518",101777,11.5,"North America",4602.25296774194,2253.466,195.790309450131,64.8584691155629,0.82,0,617312858.82,"high carbonate","low sedimentary","augmented",213.66
"519",101779,0.7,"North America",3957.907,-147.5,-199.398148148148,-3.65854535740516,0.99,0,572058276.93,"high carbonate","low sedimentary","diminished",228.79
"520",101780,2.5,"North America",3795.6574,1573.329,635.952475083056,46.3767932245677,0.84,0.06,7236950316.26,"high carbonate","low sedimentary","augmented",217.5
"521",101782,3.6,"North America",2983.5899,917.775,251.492398648649,31.4606568250883,0.29,0.68,517834539.45,"low carbonate","high sedimentary","augmented",224.6
"522",101783,0.8,"North America",2425.5495,196.667,256.369482142857,8.45074114306536,0.65,0.31,1506151530.11,"high carbonate","low sedimentary","augmented",221.57
"523",101784,0.7,"North America",5006.7935,-213.055,-293.453113207548,-4.1666658518016,1,0,387232944.23,"high carbonate","low sedimentary","diminished",208
"524",101785,0.5,"North America",3867.768,65.556,124.6246875,1.7094177559785,0.95,0,2774888608.9,"high carbonate","low sedimentary","augmented",215.7
"525",101786,0.7,"North America",3220.4085,49.1670000000004,67.9771022727278,1.53847598038066,0.98,0,609485505.74,"high carbonate","low sedimentary","augmented",215.8
"526",101787,1,"North America",3977.02733333333,409.721,393.547802631579,10.4602450640616,0.91,0.08,362184270.95,"high carbonate","low sedimentary","augmented",238.62
"527",101788,0.7,"North America",4121.7955,966.943,1326.82028195489,26.5766050522163,0.86,0.12,664210128.69,"high carbonate","low sedimentary","augmented",173.93
"528",101789,3.3,"North America",3149.0002,-1376.664,-414.931758876961,-50.2994222010144,0.99,0,326094564.85,"high carbonate","low sedimentary","diminished",213.78
"529",101790,0.8,"North America",3998.879,-426.11,-565.564181818182,-10.1167302241678,0.63,0.36,358092201.21,"high carbonate","low sedimentary","diminished",234.17
"530",101791,21.5,"North America",3577.23852066116,344.166,15.9822633587786,12.3529487772172,0.93,0.05,12178698042.87,"high carbonate","low sedimentary","augmented",217.4
"531",101792,0.7,"North America",2278.05,1278.33,1709.12252747253,77.9999816948718,0.84,0.14,814935209.39,"high carbonate","low sedimentary","augmented",230.54
"532",101793,0.9,"North America",3783.09241666667,393.333,447.247803738318,10.8108293818802,0.92,0.05,13494201190.5,"high carbonate","low sedimentary","augmented",218.76
"533",101794,3.6,"North America",3466.09238181818,-950.553,-260.67005634861,-20.2797186385931,0.88,0.11,783303804.57,"high carbonate","low sedimentary","diminished",230.32
"534",101795,2.7,"North America",3331.97903846154,-950.553,-346.259326347305,-32.402226067322,0.94,0.04,19546639138.52,"high carbonate","low sedimentary","diminished",224.03
"535",101796,0.6,"North America",2668.1044,-1311.108,-2062.73456896552,-30.30303310455,0.94,0.04,20041534951.15,"high carbonate","low sedimentary","diminished",224.52
"536",101797,0.8,"North America",3015.548,622.776,808.943914590748,23.0302940654399,0.74,0.18,391309601.98,"high carbonate","low sedimentary","augmented",213.62
"537",101798,28.8,"North America",3159.96884466019,-1612.662,-55.9207324719742,-39.3599843015202,0.87,0.09,32266456621.78,"high carbonate","low sedimentary","diminished",222.48
"538",101799,0.8,"North America",4670.822,458.888,606.862753623188,10.332108638355,0.63,0,627965093.6,"high carbonate","low sedimentary","augmented",196.55
"539",101800,0.8,"North America",4269.295,-180.278,-238.411123188406,-4.13535335091666,0.2,0,353326261.33,"low carbonate","low sedimentary","diminished",222.91
"540",101801,0.8,"North America",3630.13,-1130.83,-1474.11767857143,-26.9531133619113,0.9,0.06,737653190.85,"high carbonate","low sedimentary","diminished",215.14
"541",101802,0.8,"North America",2384.578,1196.386,1565.16448028674,66.9724611435945,0.36,0,1362267206.81,"low carbonate","low sedimentary","augmented",197.84
"542",101803,0.8,"North America",3761.241,-475.276,-619.556214285714,-11.8852308359418,0.9,0.08,420404353.22,"high carbonate","low sedimentary","diminished",205.32
"543",101804,22,"North America",3367.2254375,573.61,26.0602003983072,13.4615474877379,0.5,0.00797265631750177,11233802124.02,"low carbonate","low sedimentary","augmented",206.65
"544",101805,12.8,"North America",3063.62202222222,-655.554,-51.0839474807857,-19.0476218148346,0.37,0.19,309448246150.84,"low carbonate","low sedimentary","diminished",207.58
"545",101807,20.7,"North America",3394.37406756757,1016.108,49.1947764955564,34.4444207155746,0.15,0.05,37384373650,"low carbonate","low sedimentary","augmented",173.1
"546",101808,17.2,"North America",1915.55674193548,491.665,28.5261047528215,49.9999491524217,0.55,0,6466251228.23,"high carbonate","low sedimentary","augmented",206.62
"547",101809,21.7,"North America",2705.43697402597,1573.329,72.5356934444865,79.999969491453,0.76,0,2401350008.4,"high carbonate","low sedimentary","augmented",200.97
"548",101811,2,"North America",3704.97233333333,-557.221,-281.307973720609,-14.4680905203045,0.24,0,5935781816.07,"low carbonate","low sedimentary","diminished",278.08
"549",101812,5.3,"North America",3980.82908108108,1048.886,199.293800104112,29.7674283964453,0.48,0.25,1161777546.08,"low carbonate","low sedimentary","augmented",319.18
"550",101813,2,"North America",3683.02115151515,409.722,206.844439834025,12.8205392973645,0.59,0.1,5676562024.99,"high carbonate","low sedimentary","augmented",315.79
"551",101815,0.2,"North America",4588.8775,-65.5549999999994,-427.278124999996,-1.41843127624194,0.96,0.03,60134125.37,"high carbonate","low sedimentary","diminished",268
"552",101823,12.9,"North America",3315.14721333333,-893.192,-69.3059268707483,-25.9523752795891,0.95,0.03,1705019566.5,"high carbonate","low sedimentary","diminished",239.81
"553",101844,22.2,"North America",3375.86346715328,16.3890000000001,0.737424186390538,0.555560640313388,0.53,0.15,20060838049.78,"high carbonate","low sedimentary","stayed the same",273.54
"554",101864,5.3,"North America",4119.38535294118,344.166,64.5532322713258,7.44681288412917,0.66,0.33,6672453072.85,"high carbonate","low sedimentary","augmented",256.53
"555",101865,7.4,"North America",3439.407,473.638,63.6516458026509,19.1390850505674,0.56,0.19,26848760624.78,"high carbonate","low sedimentary","augmented",269.07
"556",101873,1.9,"North America",4837.53593103448,950.554,488.665084507042,18.4127146470296,0.21,0,250144434.94,"low carbonate","low sedimentary","augmented",301.44
"557",101875,1.9,"North America",4841.49175862069,803.054,414.003827683616,14.6706674887534,0.33,0.26,2699438839.88,"low carbonate","low sedimentary","augmented",292.48
"558",101876,1.9,"North America",5014.42244827586,508.055,262.662995750708,10.8391772504326,0,0.92,164962872.07,"low carbonate","high sedimentary","augmented",223
"559",101881,10,"North America",4373.98609929078,-606.387,-60.8219991755977,-12.2923517998931,0.69,0.03,1421681456.48,"high carbonate","low sedimentary","diminished",428.3
"560",101889,1.9,"North America",3112.08524657534,-753.887,-393.660593705293,-18.3266923554326,0.52,0.23,1691945205.12,"high carbonate","low sedimentary","diminished",210.53
"561",101892,31.8,"North America",3691.67388953488,-1212.775,-38.1474383833161,-30.8333358757122,0.4,0.29,67772848577.26,"low carbonate","low sedimentary","diminished",272.17
"562",101897,5.5,"North America",3015.54806666667,409.721,74.4020721393035,13.1578888210564,0.37,0.19,445771849961.42,"low carbonate","low sedimentary","augmented",214.21
"563",101898,15.4,"North America",3034.81220175439,65.5550000000003,4.27049348563272,2.49998474572653,0.37,0.19,446247443561.67,"low carbonate","low sedimentary","augmented",214.27
"564",101905,16.9,"North America",2743.93291463415,133.159,7.86075287077471,5.0781095073785,0.11,0.01,87705242548.79,"low carbonate","low sedimentary","augmented",90.41
"565",101906,18.2,"North America",2860.40037333333,-81.9449999999997,-4.50858079589989,-3.12502860176277,0.11,0.01,104589610300.6,"low carbonate","low sedimentary","diminished",91.3
"566",101907,20.8,"North America",5103.64526506024,-819.442999999999,-39.3082790116966,-16.6666768361823,0.05,0.01,20276587220.04,"low carbonate","low sedimentary","diminished",99.62
"567",101909,31.3,"North America",7000.7695,1999.439,63.843516315283,33.888882768346,0,0,835667860.68,"low carbonate","low sedimentary","augmented",0
"568",101910,21.3,"North America",4622.8804953271,901.386,42.2886748071979,22.9166475988248,0.00185471570087019,0.03,56476238160.54,"low carbonate","low sedimentary","augmented",10.83
"569",101911,19.1,"North America",9205.411075,-2196.106,-115.004116212339,-20.9375029495571,0,0,8188877134.65,"low carbonate","low sedimentary","diminished",0
"570",101914,3.1,"North America",1162.25742424242,463.804,150.612508896797,45.6451030352059,0.02,0.00296974513061652,6778374811.64,"low carbonate","low sedimentary","augmented",415.9
"571",101915,21.6,"North America",1480.77369064748,-311.388,-14.3905571030641,-17.2727237428118,0.03,0.00418249365273341,9207754193.73,"low carbonate","low sedimentary","diminished",357.31
"572",101917,3,"North America",2869.10333333333,1606.107,529.56554200542,48.9999908474359,0.05,0.03,5325372297.11,"low carbonate","low sedimentary","augmented",125.56
"573",101920,22.6,"North America",2911.752,-1769.996,-78.3374002667637,-46.9565332735543,0.08,0.04,10980667532.26,"low carbonate","low sedimentary","diminished",140.73
"574",101927,19.7,"North America",3258.10296190476,-311.388,-15.840643902439,-9.49999542371795,0.07,0.05,59285141833.17,"low carbonate","low sedimentary","diminished",66.48
"575",101928,5.6,"North America",2510.78791666667,950.553,170.157844531633,48.7394841645247,0.05,0.03,103244949243.23,"low carbonate","low sedimentary","augmented",95.25
"576",101929,2.7,"North America",2247.31213157895,-426.11,-160.010442386831,-15.9509197860883,0.46,0.00889426600290745,530386066.34,"low carbonate","low sedimentary","diminished",235.27
"577",101932,21.7,"North America",4506.9332244898,-344.166,-15.849178652536,-5.67567861733275,0.02,0.00282562876018113,13971893919.11,"low carbonate","low sedimentary","diminished",37.11
"578",101938,34.6,"North America",2837.85287124464,167.166,4.82451095121373,5.36841324379449,0.03,0.02,178350322049.87,"low carbonate","low sedimentary","augmented",59.91
"579",101939,28.5,"North America",12217.933566474,1442.22,50.6650914340713,9.77778723919512,0,0,255774869.77,"low carbonate","low sedimentary","augmented",0
"580",101940,19.9,"North America",5463.08760759494,-4310.267,-216.07573890949,-67.4358941062333,0,0.01,21413119162.2,"low carbonate","low sedimentary","diminished",0.05
"581",101941,22.3,"North America",3017.39646616541,114.722,5.14227311801548,3.88889058380817,0.04,0.01,463816792048.36,"low carbonate","low sedimentary","augmented",49.89
"582",101946,17.8,"North America",3821.18926315789,-114.722000000001,-6.46096744329583,-2.80000156203781,0,0,12558279951.26,"low carbonate","low sedimentary","diminished",0.02
"583",101947,30.7,"North America",4889.52498305085,-278.611,-9.07973348214285,-5.1515257972901,0.75,0.00267156548712457,202217906.41,"high carbonate","low sedimentary","diminished",8.16
"584",101949,21.6,"North America",3518.64058715596,-3834.991,-177.568402258024,-63.2432501071098,0.04,0.07,18339041826.19,"low carbonate","low sedimentary","diminished",1.51
"585",101950,22.6,"North America",3270.39465,-2064.995,-91.4047022798933,-46.6666696798568,0.03,0.03,61069606444.2,"low carbonate","low sedimentary","diminished",1.41
"586",101956,22.6,"North America",4850.32774117647,-1294.719,-57.3023444889051,-23.93939337909,2.82743386620564e-05,0,51092262177.21,"low carbonate","low sedimentary","diminished",22.84
"587",101958,21.4,"North America",4312.34155696203,-950.554,-44.4468626697412,-18.1250133474893,0,0,19758073589.95,"low carbonate","low sedimentary","diminished",81.85
"588",101959,12.6,"North America",3137.55391666667,245.833,19.4978368100826,7.89474613833991,0.02,0.01,791502225430.16,"low carbonate","low sedimentary","augmented",33.94
"589",101960,11.9,"North America",3519.505,98.3330000000001,8.23956496786043,2.85714036664887,0.03,0.01,813452587289.17,"low carbonate","low sedimentary","augmented",35.74
"590",101961,30.9,"North America",551.405438709677,-81.944,-2.65179182551645,-12.820476715715,0,0,188596427.34,"low carbonate","low sedimentary","diminished",112.94
"591",101962,21.6,"North America",2366.13993421053,-49.1669999999999,-2.2779836252856,-1.87501716105767,0.01,0.01,10876213390.8,"low carbonate","low sedimentary","diminished",54.28
"592",101963,21.9,"North America",2456.7595826087,196.666,8.9661616287784,7.99999349150864,0.02,0.01,27628558170.97,"low carbonate","low sedimentary","augmented",34
"593",101964,21.5,"North America",4480.7111,-753.887,-35.0087474554707,-14.8387091694726,0.02,0.02,67772404776.71,"low carbonate","low sedimentary","diminished",21.11
"594",102010,1.9,"North America",3479.89866666667,-147.5,-78.7097953216374,-4.24529333681783,0,0,670076720.84,"low carbonate","low sedimentary","diminished",11.12
"595",102013,0.4,"North America",5252.626,-1229.164,-3251.04971014493,-20.9497260025552,0,0,180466304.1,"low carbonate","low sedimentary","diminished",45
"596",102014,0.4,"North America",3605.5465,65.5550000000003,173.388224637682,1.83485134359373,0.01,0.01,149733599658.06,"low carbonate","low sedimentary","augmented",22.06
"597",102015,2.9,"North America",3264.56761111111,-1130.83,-392.724024738344,-30.2631469787032,0.01,0.01,150886146272.22,"low carbonate","low sedimentary","diminished",22.28
"598",102017,2.5,"North America",3973.125,-1360.275,-541.439885496183,-27.213125117658,0.02,0,1664141534.87,"low carbonate","low sedimentary","diminished",39.62
"599",102018,2.3,"North America",3606.80733846154,4485.08166666667,1925.94683333333,477.325585107855,0.00415412377026835,0,556243138.66,"low carbonate","low sedimentary","augmented",52.09
"600",102020,10.9,"North America",2685.313,-1840.468,-169.596268619036,-51.0454585670357,0.29,0,1477993628.93,"low carbonate","low sedimentary","diminished",53.24
"601",102021,21.5,"North America",3350.9387480315,-1016.109,-47.1917273189973,-31.0000091525641,0.02,0.01,155210304589.41,"low carbonate","low sedimentary","diminished",23.06
"602",102023,10.9,"North America",2610.3335,-211.416,-19.4179265223956,-7.67856766688725,0,0,1509993383.93,"low carbonate","low sedimentary","diminished",18.39
"603",102025,1.9,"North America",4758.22933333333,2474.716,1305.30540462428,90.4191472368026,0,0,1857463993.33,"low carbonate","low sedimentary","augmented",33.58
"604",102029,1.9,"North America",1447.68133333333,114.722,61.0401311953354,8.4337420255037,0,0,711017164.96,"low carbonate","low sedimentary","augmented",14.72
"605",102034,2.3,"North America",2343.04010344828,-426.11,-189.209428223844,-16.5605085639644,0.00148600816091155,0,31989335180.57,"low carbonate","low sedimentary","diminished",22.52
"606",102037,13.6,"North America",2592.37332835821,-196.666,-14.4287618090452,-8.57141985470085,0.00641582554007299,0,36017807414.59,"low carbonate","low sedimentary","diminished",26.29
"607",102038,8,"North America",1933.88425,426.11,53.5387779690189,27.3684102351984,0.00722165475480503,0,36058956401.46,"low carbonate","low sedimentary","augmented",26.34
"608",102039,11.2,"North America",4449.70521621622,226.165999999999,20.242910740559,3.97694362336092,0.43,0.24,1110278013.66,"low carbonate","low sedimentary","augmented",85.71
"609",102042,1.9,"North America",2431.01266666667,-311.388,-165.680204081633,-12.3376559056026,0.01,0,7472566941.66,"low carbonate","low sedimentary","diminished",16.35
"610",102045,0.4,"North America",5326.3755,-2491.105,-6494.66660714286,-37.9052387670711,0.31,0.38,2623125299.08,"low carbonate","low sedimentary","diminished",52.22
"611",102047,14.2,"North America",5255.63172925764,-1971.579,-138.363071524707,-37.5937565784054,0.02,0.73,1000047626.54,"low carbonate","high sedimentary","diminished",92.73
"612",102048,34.6,"North America",3971.93551152074,1057.081,30.507991223215,33.947379492023,0.1,0.18,17909000834.98,"low carbonate","low sedimentary","augmented",47.53
"613",102049,1.9,"North America",4801.93233333333,-1540.551,-819.680925655976,-27.6470476335413,0,0.62,437038644.34,"low carbonate","high sedimentary","diminished",62
"614",102052,32.9,"North America",3184.70869205298,593.276,18.0379625156185,18.0999887118376,0.03,0.03,219569140916.44,"low carbonate","low sedimentary","augmented",28.34
"615",102053,4.9,"North America",3369.43608474576,983.33,201.185790358744,29.999969491453,0.03,0.02,1037251188664.9,"low carbonate","low sedimentary","augmented",34.46
"616",102054,15.9,"North America",4027.025,-2753.327,-173.419215703192,-57.9310447852892,0.32,0.2,7272263253.34,"low carbonate","low sedimentary","diminished",122.87
"617",102055,21.3,"North America",3494.06992079208,-16.3890000000001,-0.768398843930642,-0.416670480235041,0.03,0.02,1061978935722.91,"low carbonate","low sedimentary","stayed the same",37.27
"618",102056,16.2,"North America",3031.4166031746,1212.774,74.6353920080931,73.9999450846155,0.5,0.27,6113558941.69,"low carbonate","low sedimentary","augmented",191.19
"619",102057,20.6,"North America",4315.33034146341,294.999000000001,14.2937256073278,6.66666064028635,0.05,0.04,63546685267.3,"low carbonate","low sedimentary","augmented",11.77
"620",102058,21.6,"North America",4665.50255263158,-98.3339999999998,-4.54846153846153,-1.93550177608968,0,0.36,5137773299.09,"low carbonate","low sedimentary","diminished",6.5
"621",102059,22.5,"North America",4098.38260714286,-1360.274,-60.5266378154334,-28.6206810939146,0.04,0.24,49664455855.44,"low carbonate","low sedimentary","diminished",12.38
"622",102060,15.3,"North America",5049.92977358491,917.776,60.1307197989589,20.0000130750944,0.54,0.45,12189493.04,"high carbonate","low sedimentary","augmented",176
"623",102062,17.2,"North America",3427.85697744361,-327.777,-19.0053383637808,-10,0.23,0.4,24799640908.09,"low carbonate","low sedimentary","diminished",117.26
"624",102063,18,"North America",3428.434,-1245.553,-69.2290003045531,-42.2222357815764,0.08,0.19,154613044187.44,"low carbonate","low sedimentary","diminished",50.44
"625",102064,26.3,"North America",4179.59519642857,-2343.605,-89.0594299843831,-40.8571368301477,0.99,0,139488041.42,"high carbonate","low sedimentary","diminished",259.75
"626",102065,21.4,"North America",3185.01955494506,-573.61,-26.776780918276,-14.5833396892806,0.62,0.13,17996557126.53,"high carbonate","low sedimentary","diminished",237.74
"627",102066,21.4,"North America",2270.63176842105,819.443,38.2574437196214,38.4615709558565,0.34,0.31,4928263151.84,"low carbonate","low sedimentary","augmented",228.62
"628",102067,7.5,"North America",2382.14127027027,147.499,19.7712578038928,6.4285430992064,0.63,0,6776866747.64,"high carbonate","low sedimentary","augmented",222.99
"629",102068,0.4,"North America",3264.11233333333,-1688.052,-4369.78,-45.5752346188321,0.3,0.47,768066763.46,"low carbonate","low sedimentary","diminished",233.67
"630",102069,14.6,"North America",2707.11905555556,-786.664,-53.9722481203007,-43.6363313628504,0.35,0.16,14534080705.24,"low carbonate","low sedimentary","diminished",242.65
"631",102070,1,"North America",3873.23133333333,245.833,246.508365384615,6.66667389832274,0.89,0,674685440.78,"high carbonate","low sedimentary","augmented",443.64
"632",102071,1,"North America",3310.54766666667,-508.054,-510.853195592287,-14.622632277584,0.82,0,145863744.52,"high carbonate","low sedimentary","diminished",231.51
"633",102072,1,"North America",2949.99266666667,-1753.607,-1758.42460164835,-47.5555601356044,0.99,0,717536074.52,"high carbonate","low sedimentary","diminished",356.62
"634",102073,3.9,"North America",2623.52688,-1130.83,-293.148401988636,-42.0731528095213,0.65,0,106064742.44,"high carbonate","low sedimentary","diminished",292
"635",102074,2.6,"North America",3209.04225806452,704.721,272.482166313559,22.7513420535065,0.78,0,945948897.33,"high carbonate","low sedimentary","augmented",329.33
"636",102075,1,"North America",3004.62266666667,-344.166,-334.097313829787,-11.5384654068314,0.59,0,128498755.81,"high carbonate","low sedimentary","diminished",229
"637",102076,19.6,"North America",2278.53912686567,-442.499,-22.5544106968301,-22.5000025423789,0.51,0.06,38033008732.35,"high carbonate","low sedimentary","diminished",264.38
"638",102077,12.2,"North America",3056.5205,983.331,80.3662819077474,37.5,0.7,0.09,465423167.37,"high carbonate","low sedimentary","augmented",225.73
"639",102078,12.2,"North America",3240.89475,2015.828,165.566431143114,92.4811798962893,1,0,121902621.46,"high carbonate","low sedimentary","augmented",413
"640",102079,1,"North America",3234.066,1524.162,1553.96405027933,65.9573970888357,0.7,0,919168101.41,"high carbonate","low sedimentary","augmented",381.76
"641",102082,3.8,"North America",2360.39392682927,606.387,158.660397849462,39.7849180172987,0.57,0,83791610.77,"high carbonate","low sedimentary","augmented",323.76
"642",102083,1,"North America",2594.901,-213.055,-215.415720221606,-8.96551608053078,0.62,0,1437990421.54,"high carbonate","low sedimentary","diminished",396.63
"643",102084,16.4,"North America",3018.62098214286,-163.888,-10.0199530988275,-5.26314268271652,0.67,0.0013734601988416,6677729207.86,"high carbonate","low sedimentary","diminished",357.16
"644",102085,21.1,"North America",2999.23995073892,344.165,16.3037280986373,17.4999567795585,0.08,0.05,1325616135775.22,"low carbonate","low sedimentary","augmented",55.64
"645",102088,0.2,"North America",3490.8245,786.665,3155.30467032967,25.3968371831146,0.82,0,1262808915.06,"high carbonate","low sedimentary","augmented",309.47
"646",102089,1,"North America",3802.21233333333,-1229.164,-1274.55926136364,-30.1204928515645,0.89,0,1919900171.73,"high carbonate","low sedimentary","diminished",322.25
"647",102090,16.4,"North America",3019.20936170213,442.499,26.9276650550184,15.0000016949193,0.68,0.08,9775948885.59,"high carbonate","low sedimentary","augmented",271.19
"648",102091,21.3,"North America",3089.65808241758,-540.832,-25.4255126223596,-20.6249980932158,0.16,0.08,1819416770434.7,"low carbonate","low sedimentary","diminished",101.73
"649",102098,8.6,"North America",243.432875,114.722,13.3695817369093,77.777627118644,0,0,540055946.3,"low carbonate","low sedimentary","augmented",577.26
"650",102099,8.4,"North America",789.229141176471,32.777,3.90202380952381,4.16657662410302,0,0,76658690.58,"low carbonate","low sedimentary","augmented",490
"651",102100,21.1,"North America",2171.71294186046,229.443,10.8522346766878,8.74996567788467,0.19,0.08,2378715869709.4,"low carbonate","low sedimentary","augmented",189.54
"652",102110,21.4,"North America",2662.6025,-344.166,-16.0640140664962,-11.6666717514245,0.13,0.01,14866301780.08,"low carbonate","low sedimentary","diminished",547.71
"653",102111,21.4,"North America",2144.63888596491,589.999,27.5347954225802,32.7273039922386,0,0,1421011652.1,"low carbonate","low sedimentary","augmented",612.68
"654",102117,1,"North America",3294.15866666667,213.055,213.055,7.22222052730294,0.99,0,1177955190.61,"high carbonate","low sedimentary","augmented",411.1
"655",102119,1.1,"North America",2501.348,-70.4730000000004,-63.0456985294121,-2.41034609071642,0.38,0,259353567.31,"low carbonate","low sedimentary","diminished",437
"656",102120,14.4,"North America",2813.55794797688,688.331,47.7734959117703,26.0869285095723,0.82,0.02,130216306.95,"high carbonate","low sedimentary","augmented",438.33
"657",102122,11.3,"North America",864.860264367816,883.358,77.9370727580372,185.861718534665,0.01,0,143328587.5,"low carbonate","low sedimentary","augmented",536.95
"658",102123,1,"North America",1289.256,-180.277,-180.772266483517,-17.4602928628364,0.00462758356098287,0,81245570.14,"low carbonate","low sedimentary","diminished",538
"659",102124,1,"North America",1502.31133333333,-196.666,-197.206291208791,-16.2161983879945,0.02,0,61861286.19,"low carbonate","low sedimentary","diminished",538
"660",102125,1,"North America",2108.69833333333,-98.3330000000003,-98.6031456043959,-4.79999570439608,0.26,0.06,1891462624.42,"low carbonate","low sedimentary","diminished",499.62
"661",102126,0.3,"North America",762.0815,704.721,2598.21378787879,172.000214780302,0,0,169510210.92,"low carbonate","low sedimentary","augmented",518.11
"662",102129,12.2,"North America",2865.1805,-568.694,-46.4785736677116,-19.0659624892424,0.35,0.07,2786900140.09,"low carbonate","low sedimentary","diminished",483.95
"663",102130,12.2,"North America",2892.222,-558.859,-45.828698045383,-17.4871590277941,0.59,0.02,236422514.87,"high carbonate","low sedimentary","diminished",501.4
"664",102132,1,"North America",2878.97433333333,-49.1660000000002,-49.3010714285716,-1.77512848794913,0.53,0,48478890.29,"high carbonate","low sedimentary","diminished",360.74
"665",102133,1,"North America",3354.251,327.777,327.777,10.7526885247838,0.59,0,1062153805.62,"high carbonate","low sedimentary","augmented",391.3
"666",102136,41.3,"North America",2623.76444983819,-177,-4.28699402786994,-6.00001423732192,0.87,0.12,143868521.25,"high carbonate","low sedimentary","diminished",346.15
"667",102138,1.2,"North America",3264.24875,201.583,173.532535377359,6.00293322811432,0.22,0.77,76649393.95,"low carbonate","high sedimentary","augmented",423
"668",102149,1,"North America",2829.808,-180.278,-182.275540166205,-6.83232238247103,0.46,0,768600285.29,"low carbonate","low sedimentary","diminished",401.3
"669",102154,4.3,"North America",3047.43991891892,999.72,232.41898089172,42.3611246469271,0.68,0,799416500.43,"high carbonate","low sedimentary","augmented",419.83
"670",102156,1,"North America",2873.51133333333,-934.165,-952.430796089385,-31.8435957954789,0.92,0,43431588.52,"high carbonate","low sedimentary","diminished",428
"671",102157,3.6,"North America",2855.38427272727,-81.9450000000002,-23.0608519660756,-2.77780320156692,0.67,0,4350151914.98,"high carbonate","low sedimentary","diminished",416.74
"672",102159,1,"North America",4086.286,-163.888,-163.888,-3.9525581121644,0.65,0.33,1228901817.82,"high carbonate","low sedimentary","diminished",353.25
"673",102163,0.7,"North America",1924.0508,1819.162,2486.86940074906,358.06469391049,0,0,2554228394.5,"low carbonate","low sedimentary","augmented",601.93
"674",102166,13.5,"North America",2173.98075,1868.329,138.803192550377,228.000151322485,0.49,0.05,66049844540.24,"low carbonate","low sedimentary","augmented",457.79
"675",102169,18.5,"North America",2220.37773417722,-1065.276,-57.467593851611,-36.1111365349002,0.02,0.01,10239366236.96,"low carbonate","low sedimentary","diminished",120.81
"676",102170,22.5,"North America",4697.85481443299,639.164000000001,28.4401877361941,12.999976610114,0.00464122160248032,0.21,63925803530.58,"low carbonate","low sedimentary","augmented",25.65
"677",102171,4.3,"North America",4356.15574,-163.888,-38.1013503184713,-3.84614301471451,0.00461955760743682,0.18,76821072916.23,"low carbonate","low sedimentary","diminished",21.35
"678",102172,13.6,"North America",3217.49658677686,-639.165,-46.959586352657,-25.9999991864386,0.01,0.16,111941005050.7,"low carbonate","low sedimentary","diminished",20.77
